taxi.data_prog_hourofdayofweek.zone_id,taxi.data_prog_hourofdayofweek.year,taxi.data_prog_hourofdayofweek.month,taxi.data_prog_hourofdayofweek.dayofweek,taxi.data_prog_hourofdayofweek.hourofday,taxi.data_prog_hourofdayofweek.count
1,2011,8,5,23,1470
1,2011,9,2,1,498
1,2011,9,5,2,154
1,2011,10,1,11,1276
1,2011,10,4,12,908
1,2011,10,7,13,1803
1,2011,11,3,22,2047
1,2011,11,6,23,968
1,2011,12,3,1,567
1,2011,12,6,2,87
1,2012,1,1,19,2361
1,2012,1,4,20,1781
1,2012,1,7,21,2050
1,2012,2,7,0,493
1,2012,3,3,9,764
1,2012,3,6,10,866
1,2012,4,2,19,1890
1,2012,4,5,20,1783
1,2012,6,1,8,1582
1,2012,6,4,9,666
1,2012,6,7,10,523
1,2012,7,3,19,1666
1,2012,7,6,20,1769
1,2012,9,2,8,1432
1,2012,9,5,9,716
1,2012,10,1,18,2216
1,2012,10,4,19,2292
1,2012,10,7,20,2553
1,2012,12,3,8,929
1,2012,12,6,9,678
1,2013,2,1,5,1182
1,2013,2,4,6,1029
1,2013,2,7,7,793
1,2013,3,3,16,2264
1,2013,3,6,17,2423
1,2013,5,2,5,801
1,2013,5,5,6,1515
1,2013,6,1,15,2109
1,2013,6,4,16,2033
1,2013,6,7,17,3060
1,2013,8,3,5,702
1,2013,8,6,6,1349
1,2013,9,2,15,2252
1,2013,9,5,16,2418
1,2013,11,1,4,172
1,2013,11,4,5,898
1,2013,11,7,6,881
1,2013,12,3,15,2103
1,2013,12,6,16,1909
1,2010,1,1,6,1144
1,2010,1,4,7,954
1,2010,1,7,8,800
1,2010,2,3,17,921
1,2010,2,6,18,807
1,2010,4,2,6,1235
1,2010,4,5,7,1635
1,2010,5,1,16,2358
1,2010,5,4,17,1765
1,2010,5,7,18,2202
1,2010,7,3,6,953
1,2010,7,6,7,1170
1,2010,8,2,16,1605
1,2010,8,5,17,1619
1,2010,10,1,5,613
1,2010,10,4,6,911
1,2010,10,7,7,1072
1,2010,11,3,16,1676
1,2010,11,6,17,1627
1,2011,1,1,13,1428
1,2011,1,4,14,1231
1,2011,1,7,15,2076
1,2011,3,3,3,37
1,2011,3,6,4,101
1,2011,4,2,13,1325
1,2011,4,5,14,1924
1,2011,5,1,23,2118
1,2011,6,1,2,245
1,2011,6,4,3,95
1,2011,6,7,4,140
1,2011,7,3,13,1336
1,2011,7,6,14,1804
1,2011,8,2,23,1925
1,2011,9,2,2,152
1,2011,9,5,3,73
1,2011,10,1,12,1330
1,2011,10,4,13,1255
1,2011,10,7,14,2310
1,2011,11,3,23,1645
1,2011,12,3,2,323
1,2011,12,6,3,107
1,2012,1,1,20,2451
1,2012,1,4,21,1835
1,2012,1,7,22,2046
1,2012,2,4,0,814
1,2012,2,7,1,199
1,2012,3,3,10,835
1,2012,3,6,11,839
1,2012,4,2,20,2014
1,2012,4,5,21,1577
1,2012,5,5,0,1143
1,2012,6,1,9,941
1,2012,6,4,10,677
1,2012,6,7,11,879
1,2012,7,3,20,2062
1,2012,7,6,21,1653
1,2012,8,6,0,1413
1,2012,9,2,9,721
1,2012,9,5,10,724
1,2012,10,1,19,2219
1,2012,10,4,20,2437
1,2012,10,7,21,2322
1,2012,11,7,0,1002
1,2012,12,3,9,701
1,2012,12,6,10,836
1,2013,2,1,6,1442
1,2013,2,4,7,1248
1,2013,2,7,8,722
1,2013,3,3,17,1893
1,2013,3,6,18,2098
1,2013,5,2,6,1488
1,2013,5,5,7,1731
1,2013,6,1,16,2150
1,2013,6,4,17,2065
1,2013,6,7,18,3142
1,2013,8,3,6,1130
1,2013,8,6,7,1453
1,2013,9,2,16,2170
1,2013,9,5,17,2297
1,2013,11,1,5,1238
1,2013,11,4,6,914
1,2013,11,7,7,1008
1,2013,12,3,16,2145
1,2013,12,6,17,1771
1,2010,1,1,7,1347
1,2010,1,4,8,738
1,2010,1,7,9,589
1,2010,2,3,18,675
1,2010,2,6,19,885
1,2010,4,2,7,1153
1,2010,4,5,8,1294
1,2010,5,1,17,2538
1,2010,5,4,18,1552
1,2010,5,7,19,2201
1,2010,7,3,7,1143
1,2010,7,6,8,870
1,2010,8,2,17,1818
1,2010,8,5,18,1401
1,2010,10,1,6,1204
1,2010,10,4,7,1220
1,2010,10,7,8,713
1,2010,11,3,17,1514
1,2010,11,6,18,1311
1,2011,1,1,14,1834
1,2011,1,4,15,1646
1,2011,1,7,16,2004
1,2011,3,3,4,75
1,2011,3,6,5,584
1,2011,4,2,14,1553
1,2011,4,5,15,2121
1,2011,6,1,3,98
1,2011,6,4,4,127
1,2011,6,7,5,543
1,2011,7,3,14,1705
1,2011,7,6,15,2088
1,2011,9,2,3,36
1,2011,9,5,4,106
1,2011,10,1,13,1792
1,2011,10,4,14,1873
1,2011,10,7,15,2608
1,2011,12,3,3,92
1,2011,12,6,4,107
1,2012,1,1,21,2276
1,2012,1,4,22,1330
1,2012,1,7,23,1852
1,2012,2,1,0,1360
1,2012,2,4,1,232
1,2012,2,7,2,83
1,2012,3,3,11,801
1,2012,3,6,12,1093
1,2012,4,2,21,1774
1,2012,4,5,22,1699
1,2012,5,2,0,1654
1,2012,5,5,1,595
1,2012,6,1,10,999
1,2012,6,4,11,884
1,2012,6,7,12,1250
1,2012,7,3,21,1759
1,2012,7,6,22,1597
1,2012,8,3,0,1856
1,2012,8,6,1,819
1,2012,9,2,10,777
1,2012,9,5,11,1162
1,2012,10,1,20,2706
1,2012,10,4,21,2410
1,2012,10,7,22,2251
1,2012,11,4,0,1332
1,2012,11,7,1,306
1,2012,12,3,10,689
1,2012,12,6,11,941
1,2013,2,1,7,1642
1,2013,2,4,8,708
1,2013,2,7,9,415
1,2013,3,3,18,1794
1,2013,3,6,19,2018
1,2013,5,2,7,1634
1,2013,5,5,8,1744
1,2013,6,1,17,2142
1,2013,6,4,18,2037
1,2013,6,7,19,2784
1,2013,8,3,7,1648
1,2013,8,6,8,1334
1,2013,9,2,17,2272
1,2013,9,5,18,2074
1,2013,11,1,6,1487
1,2013,11,4,7,1504
1,2013,11,7,8,482
1,2013,12,3,17,1756
1,2013,12,6,18,1708
1,2010,1,1,8,1136
1,2010,1,4,9,447
1,2010,1,7,10,589
1,2010,2,3,19,750
1,2010,2,6,20,1017
1,2010,4,2,8,983
1,2010,4,5,9,1016
1,2010,5,1,18,2236
1,2010,5,4,19,1452
1,2010,5,7,20,2364
1,2010,7,3,8,915
1,2010,7,6,9,712
1,2010,8,2,18,1578
1,2010,8,5,19,1306
1,2010,10,1,7,1648
1,2010,10,4,8,878
1,2010,10,7,9,572
1,2010,11,3,18,1260
1,2010,11,6,19,1154
1,2011,1,1,15,2265
1,2011,1,4,16,1651
1,2011,1,7,17,2132
1,2011,3,3,5,682
1,2011,3,6,6,936
1,2011,4,2,15,1906
1,2011,4,5,16,2094
1,2011,6,1,4,140
1,2011,6,4,5,812
1,2011,6,7,6,925
1,2011,7,3,15,1732
1,2011,7,6,16,1857
1,2011,9,2,4,52
1,2011,9,5,5,630
1,2011,10,1,14,2466
1,2011,10,4,15,1771
1,2011,10,7,16,2777
1,2011,12,3,4,76
1,2011,12,6,5,743
1,2012,1,1,22,2361
1,2012,1,4,23,1214
1,2012,2,1,1,361
1,2012,2,4,2,66
1,2012,2,7,3,35
1,2012,3,3,12,975
1,2012,3,6,13,1169
1,2012,4,2,22,1683
1,2012,4,5,23,989
1,2012,5,2,1,696
1,2012,5,5,2,119
1,2012,6,1,11,1179
1,2012,6,4,12,1246
1,2012,6,7,13,2008
1,2012,7,3,22,1592
1,2012,7,6,23,1423
1,2012,8,3,1,625
1,2012,8,6,2,388
1,2012,9,2,11,1202
1,2012,9,5,12,1055
1,2012,10,1,21,2588
1,2012,10,4,22,2204
1,2012,10,7,23,1785
1,2012,11,1,0,1629
1,2012,11,4,1,470
1,2012,11,7,2,79
1,2012,12,3,11,813
1,2012,12,6,12,1056
1,2013,2,1,8,1307
1,2013,2,4,9,570
1,2013,2,7,10,675
1,2013,3,3,19,1582
1,2013,3,6,20,2169
1,2013,5,2,8,1393
1,2013,5,5,9,934
1,2013,6,1,18,2198
1,2013,6,4,19,1751
1,2013,6,7,20,3245
1,2013,8,3,8,1302
1,2013,8,6,9,779
1,2013,9,2,18,2183
1,2013,9,5,19,1982
1,2013,11,1,7,1706
1,2013,11,4,8,848
1,2013,11,7,9,388
1,2013,12,3,18,1558
1,2013,12,6,19,1718
1,2010,1,1,9,890
1,2010,1,4,10,464
1,2010,1,7,11,875
1,2010,2,3,20,651
1,2010,2,6,21,985
1,2010,3,6,0,812
1,2010,4,2,9,781
1,2010,4,5,10,768
1,2010,5,1,19,2034
1,2010,5,4,20,1675
1,2010,5,7,21,2368
1,2010,6,7,0,841
1,2010,7,3,9,717
1,2010,7,6,10,759
1,2010,8,2,19,1535
1,2010,8,5,20,1407
1,2010,10,1,8,1149
1,2010,10,4,9,595
1,2010,10,7,10,616
1,2010,11,3,19,1372
1,2010,11,6,20,1556
1,2011,1,1,16,2384
1,2011,1,4,17,1632
1,2011,1,7,18,2026
1,2011,3,3,6,1259
1,2011,3,6,7,896
1,2011,4,2,16,1971
1,2011,4,5,17,2018
1,2011,6,1,5,923
1,2011,6,4,6,1548
1,2011,6,7,7,1039
1,2011,7,3,16,1790
1,2011,7,6,17,1828
1,2011,9,2,5,712
1,2011,9,5,6,1617
1,2011,10,1,15,2831
1,2011,10,4,16,2067
1,2011,10,7,17,2892
1,2011,12,3,5,673
1,2011,12,6,6,1288
1,2012,1,1,23,2082
1,2012,2,1,2,117
1,2012,2,4,3,51
1,2012,2,7,4,64
1,2012,3,3,13,1147
1,2012,3,6,14,1720
1,2012,4,2,23,1237
1,2012,5,2,2,142
1,2012,5,5,3,42
1,2012,6,1,12,1405
1,2012,6,4,13,1719
1,2012,6,7,14,1933
1,2012,7,3,23,1652
1,2012,8,3,2,169
1,2012,8,6,3,151
1,2012,9,2,12,1020
1,2012,9,5,13,1703
1,2012,10,1,22,2401
1,2012,10,4,23,1680
1,2012,11,1,1,517
1,2012,11,4,2,227
1,2012,11,7,3,30
1,2012,12,3,12,949
1,2012,12,6,13,1525
1,2013,1,5,0,1327
1,2013,2,1,9,830
1,2013,2,4,10,653
1,2013,2,7,11,680
1,2013,3,3,20,1766
1,2013,3,6,21,1951
1,2013,4,6,0,1441
1,2013,5,2,9,750
1,2013,5,5,10,856
1,2013,6,1,19,2014
1,2013,6,4,20,1922
1,2013,6,7,21,3179
1,2013,7,7,0,887
1,2013,8,3,9,577
1,2013,8,6,10,831
1,2013,9,2,19,2075
1,2013,9,5,20,2247
1,2013,11,1,8,1193
1,2013,11,4,9,429
1,2013,11,7,10,664
1,2013,12,3,19,1578
1,2013,12,6,20,1650
1,2010,1,1,10,778
1,2010,1,4,11,588
1,2010,1,7,12,883
1,2010,2,3,21,895
1,2010,2,6,22,687
1,2010,3,3,0,1112
1,2010,3,6,1,317
1,2010,4,2,10,653
1,2010,4,5,11,1002
1,2010,5,1,20,2553
1,2010,5,4,21,1428
1,2010,5,7,22,2366
1,2010,6,4,0,1221
1,2010,6,7,1,273
1,2010,7,3,10,761
1,2010,7,6,11,778
1,2010,8,2,20,1749
1,2010,8,5,21,1270
1,2010,9,5,0,1120
1,2010,10,1,9,1006
1,2010,10,4,10,668
1,2010,10,7,11,881
1,2010,11,3,20,1484
1,2010,11,6,21,1260
1,2010,12,6,0,729
1,2011,1,1,17,2268
1,2011,1,4,18,1569
1,2011,1,7,19,1942
1,2011,3,3,7,1338
1,2011,3,6,8,771
1,2011,4,2,17,1894
1,2011,4,5,18,1843
1,2011,6,1,6,1751
1,2011,6,4,7,1625
1,2011,6,7,8,807
1,2011,7,3,17,1749
1,2011,7,6,18,1556
1,2011,9,2,6,1404
1,2011,9,5,7,1783
1,2011,10,1,16,2804
1,2011,10,4,17,1986
1,2011,10,7,18,2877
1,2011,12,3,6,1094
1,2011,12,6,7,1242
1,2012,2,1,3,51
1,2012,2,4,4,53
1,2012,2,7,5,651
1,2012,3,3,14,1601
1,2012,3,6,15,2052
1,2012,5,2,3,60
1,2012,5,5,4,72
1,2012,6,1,13,1733
1,2012,6,4,14,1894
1,2012,6,7,15,2360
1,2012,8,3,3,45
1,2012,8,6,4,106
1,2012,9,2,13,1722
1,2012,9,5,14,1973
1,2012,10,1,23,1895
1,2012,11,1,2,105
1,2012,11,4,3,150
1,2012,11,7,4,129
1,2012,12,3,13,1475
1,2012,12,6,14,2165
1,2013,1,2,0,1417
1,2013,1,5,1,278
1,2013,2,1,10,1077
1,2013,2,4,11,878
1,2013,2,7,12,745
1,2013,3,3,21,1816
1,2013,3,6,22,1923
1,2013,4,3,0,1459
1,2013,4,6,1,721
1,2013,5,2,10,729
1,2013,5,5,11,1318
1,2013,6,1,20,2098
1,2013,6,4,21,1928
1,2013,6,7,22,3023
1,2013,7,4,0,1369
1,2013,7,7,1,332
1,2013,8,3,10,644
1,2013,8,6,11,1107
1,2013,9,2,20,2300
1,2013,9,5,21,2221
1,2013,10,5,0,1520
1,2013,11,1,9,805
1,2013,11,4,10,693
1,2013,11,7,11,822
1,2013,12,3,20,1589
1,2013,12,6,21,1603
1,2010,1,1,11,797
1,2010,1,4,12,597
1,2010,1,7,13,1074
1,2010,2,3,22,699
1,2010,2,6,23,580
1,2010,3,3,1,259
1,2010,3,6,2,150
1,2010,4,2,11,922
1,2010,4,5,12,981
1,2010,5,1,21,2160
1,2010,5,4,22,1815
1,2010,5,7,23,2260
1,2010,6,1,0,1790
1,2010,6,4,1,398
1,2010,6,7,2,109
1,2010,7,3,11,863
1,2010,7,6,12,998
1,2010,8,2,21,1457
1,2010,8,5,22,1439
1,2010,9,2,0,946
1,2010,9,5,1,494
1,2010,10,1,10,777
1,2010,10,4,11,689
1,2010,10,7,12,843
1,2010,11,3,21,1385
1,2010,11,6,22,1263
1,2010,12,3,0,1271
1,2010,12,6,1,302
1,2011,1,1,18,2075
1,2011,1,4,19,1448
1,2011,1,7,20,2078
1,2011,3,3,8,991
1,2011,3,6,9,554
1,2011,4,2,18,1536
1,2011,4,5,19,1942
1,2011,6,1,7,1976
1,2011,6,4,8,1255
1,2011,6,7,9,555
1,2011,7,3,18,1291
1,2011,7,6,19,1607
1,2011,9,2,7,1545
1,2011,9,5,8,1700
1,2011,10,1,17,2893
1,2011,10,4,18,1927
1,2011,10,7,19,2572
1,2011,12,3,7,1162
1,2011,12,6,8,1009
1,2012,2,1,4,119
1,2012,2,4,5,761
1,2012,2,7,6,772
1,2012,3,3,15,2098
1,2012,3,6,16,2121
1,2012,5,2,4,123
1,2012,5,5,5,554
1,2012,6,1,14,1896
1,2012,6,4,15,1942
1,2012,6,7,16,2226
1,2012,8,3,4,82
1,2012,8,6,5,533
1,2012,9,2,14,1741
1,2012,9,5,15,2347
1,2012,11,1,3,63
1,2012,11,4,4,178
1,2012,11,7,5,925
1,2012,12,3,14,1808
1,2012,12,6,15,2522
1,2013,1,2,1,605
1,2013,1,5,2,126
1,2013,2,1,11,1107
1,2013,2,4,12,952
1,2013,2,7,13,1249
1,2013,3,3,22,1955
1,2013,3,6,23,1457
1,2013,4,3,1,393
1,2013,4,6,2,203
1,2013,5,2,11,1176
1,2013,5,5,12,1290
1,2013,6,1,21,1956
1,2013,6,4,22,1793
1,2013,6,7,23,2815
1,2013,7,1,0,2702
1,2013,7,4,1,831
1,2013,7,7,2,190
1,2013,8,3,11,1130
1,2013,8,6,12,1014
1,2013,9,2,21,2088
1,2013,9,5,22,1949
1,2013,10,2,0,1884
1,2013,10,5,1,410
1,2013,11,1,10,1031
1,2013,11,4,11,687
1,2013,11,7,12,791
1,2013,12,3,21,1784
1,2013,12,6,22,1522
1,2010,1,1,12,904
1,2010,1,4,13,978
1,2010,1,7,14,1342
1,2010,2,3,23,572
1,2010,3,3,2,130
1,2010,3,6,3,63
1,2010,4,2,12,716
1,2010,4,5,13,1417
1,2010,5,1,22,2276
1,2010,5,4,23,1459
1,2010,6,1,1,725
1,2010,6,4,2,101
1,2010,6,7,3,138
1,2010,7,3,12,874
1,2010,7,6,13,1347
1,2010,8,2,22,1654
1,2010,8,5,23,1141
1,2010,9,2,1,611
1,2010,9,5,2,277
1,2010,10,1,11,948
1,2010,10,4,12,711
1,2010,10,7,13,1460
1,2010,11,3,22,1247
1,2010,11,6,23,692
1,2010,12,3,1,547
1,2010,12,6,2,177
1,2011,1,1,19,2163
1,2011,1,4,20,1719
1,2011,1,7,21,2003
1,2011,2,7,0,448
1,2011,3,3,9,698
1,2011,3,6,10,606
1,2011,4,2,19,1513
1,2011,4,5,20,1944
1,2011,6,1,8,1395
1,2011,6,4,9,845
1,2011,6,7,10,686
1,2011,7,3,19,1405
1,2011,7,6,20,1780
1,2011,9,2,8,1382
1,2011,9,5,9,926
1,2011,10,1,18,2367
1,2011,10,4,19,1845
1,2011,10,7,20,2740
1,2011,12,3,8,865
1,2011,12,6,9,634
1,2012,2,1,5,1155
1,2012,2,4,6,999
1,2012,2,7,7,881
1,2012,3,3,16,2123
1,2012,3,6,17,2060
1,2012,5,2,5,920
1,2012,5,5,6,1296
1,2012,6,1,15,2311
1,2012,6,4,16,2066
1,2012,6,7,17,2364
1,2012,8,3,5,733
1,2012,8,6,6,1002
1,2012,9,2,15,2181
1,2012,9,5,16,2398
1,2012,11,1,4,139
1,2012,11,4,5,857
1,2012,11,7,6,1162
1,2012,12,3,15,2235
1,2012,12,6,16,2427
1,2013,1,2,2,91
1,2013,1,5,3,28
1,2013,2,1,12,996
1,2013,2,4,13,1391
1,2013,2,7,14,1702
1,2013,3,3,23,1681
1,2013,4,3,2,108
1,2013,4,6,3,62
1,2013,5,2,12,1137
1,2013,5,5,13,2051
1,2013,6,1,22,2331
1,2013,6,4,23,1780
1,2013,7,1,1,1832
1,2013,7,4,2,381
1,2013,7,7,3,68
1,2013,8,3,12,1189
1,2013,8,6,13,1715
1,2013,9,2,22,1684
1,2013,9,5,23,1571
1,2013,10,2,1,422
1,2013,10,5,2,75
1,2013,11,1,11,906
1,2013,11,4,12,950
1,2013,11,7,13,1603
1,2013,12,3,22,1577
1,2013,12,6,23,1194
1,2010,1,1,13,807
1,2010,1,4,14,1083
1,2010,1,7,15,1825
1,2010,3,3,3,55
1,2010,3,6,4,101
1,2010,4,2,13,964
1,2010,4,5,14,1568
1,2010,5,1,23,2310
1,2010,6,1,2,187
1,2010,6,4,3,72
1,2010,6,7,4,63
1,2010,7,3,13,1173
1,2010,7,6,14,1585
1,2010,8,2,23,1346
1,2010,9,2,2,242
1,2010,9,5,3,185
1,2010,10,1,12,701
1,2010,10,4,13,1012
1,2010,10,7,14,1805
1,2010,11,3,23,1004
1,2010,12,3,2,425
1,2010,12,6,3,77
1,2011,1,1,20,2166
1,2011,1,4,21,1449
1,2011,1,7,22,1915
1,2011,2,4,0,622
1,2011,2,7,1,215
1,2011,3,3,10,717
1,2011,3,6,11,697
1,2011,4,2,20,1639
1,2011,4,5,21,1924
1,2011,5,5,0,1236
1,2011,6,1,9,1031
1,2011,6,4,10,829
1,2011,6,7,11,816
1,2011,7,3,20,1634
1,2011,7,6,21,1833
1,2011,8,6,0,1319
1,2011,9,2,9,756
1,2011,9,5,10,973
1,2011,10,1,19,2300
1,2011,10,4,20,2012
1,2011,10,7,21,2691
1,2011,11,7,0,549
1,2011,12,3,9,578
1,2011,12,6,10,743
1,2012,2,1,6,1540
1,2012,2,4,7,1076
1,2012,2,7,8,679
1,2012,3,3,17,2089
1,2012,3,6,18,1946
1,2012,5,2,6,1971
1,2012,5,5,7,1334
1,2012,6,1,16,2217
1,2012,6,4,17,1914
1,2012,6,7,18,2426
1,2012,8,3,6,1343
1,2012,8,6,7,1089
1,2012,9,2,16,2243
1,2012,9,5,17,2201
1,2012,11,1,5,1037
1,2012,11,4,6,1386
1,2012,11,7,7,1258
1,2012,12,3,16,2075
1,2012,12,6,17,2132
1,2013,1,2,3,43
1,2013,1,5,4,86
1,2013,2,1,13,1421
1,2013,2,4,14,1652
1,2013,2,7,15,2263
1,2013,4,3,3,81
1,2013,4,6,4,78
1,2013,5,2,13,1597
1,2013,5,5,14,2211
1,2013,6,1,23,2093
1,2013,7,1,2,412
1,2013,7,4,3,178
1,2013,7,7,4,80
1,2013,8,3,13,1625
1,2013,8,6,14,2009
1,2013,9,2,23,1497
1,2013,10,2,2,52
1,2013,10,5,3,50
1,2013,11,1,12,935
1,2013,11,4,13,1646
1,2013,11,7,14,2048
1,2013,12,3,23,1288
1,2010,1,1,14,1160
1,2010,1,4,15,1506
1,2010,1,7,16,2108
1,2010,3,3,4,67
1,2010,3,6,5,212
1,2010,4,2,14,1205
1,2010,4,5,15,2161
1,2010,6,1,3,104
1,2010,6,4,4,74
1,2010,6,7,5,334
1,2010,7,3,14,1448
1,2010,7,6,15,1798
1,2010,9,2,3,98
1,2010,9,5,4,145
1,2010,10,1,13,1286
1,2010,10,4,14,1435
1,2010,10,7,15,2063
1,2010,12,3,3,427
1,2010,12,6,4,60
1,2011,1,1,21,2119
1,2011,1,4,22,1322
1,2011,1,7,23,1581
1,2011,2,1,0,1249
1,2011,2,4,1,182
1,2011,2,7,2,127
1,2011,3,3,11,1046
1,2011,3,6,12,761
1,2011,4,2,21,1619
1,2011,4,5,22,1719
1,2011,5,2,0,2074
1,2011,5,5,1,689
1,2011,6,1,10,1075
1,2011,6,4,11,1046
1,2011,6,7,12,987
1,2011,7,3,21,1666
1,2011,7,6,22,1678
1,2011,8,3,0,1498
1,2011,8,6,1,875
1,2011,9,2,10,834
1,2011,9,5,11,1218
1,2011,10,1,20,2589
1,2011,10,4,21,1901
1,2011,10,7,22,2856
1,2011,11,4,0,664
1,2011,11,7,1,254
1,2011,12,3,10,914
1,2011,12,6,11,720
1,2012,2,1,7,1524
1,2012,2,4,8,782
1,2012,2,7,9,481
1,2012,3,3,18,1655
1,2012,3,6,19,2056
1,2012,5,2,7,1823
1,2012,5,5,8,1225
1,2012,6,1,17,2033
1,2012,6,4,18,1785
1,2012,6,7,19,2143
1,2012,8,3,7,1847
1,2012,8,6,8,1087
1,2012,9,2,17,2060
1,2012,9,5,18,2009
1,2012,11,1,6,1423
1,2012,11,4,7,1524
1,2012,11,7,8,777
1,2012,12,3,17,1914
1,2012,12,6,18,2151
1,2013,1,2,4,106
1,2013,1,5,5,1131
1,2013,2,1,14,1779
1,2013,2,4,15,2081
1,2013,2,7,16,2025
1,2013,4,3,4,97
1,2013,4,6,5,775
1,2013,5,2,14,1552
1,2013,5,5,15,2509
1,2013,7,1,3,150
1,2013,7,4,4,74
1,2013,7,7,5,628
1,2013,8,3,14,1761
1,2013,8,6,15,2081
1,2013,10,2,3,26
1,2013,10,5,4,130
1,2013,11,1,13,1859
1,2013,11,4,14,1927
1,2013,11,7,15,2349
1,2010,1,1,15,1683
1,2010,1,4,16,1460
1,2010,1,7,17,2009
1,2010,3,3,5,287
1,2010,3,6,6,632
1,2010,4,2,15,1578
1,2010,4,5,16,1967
1,2010,6,1,4,95
1,2010,6,4,5,463
1,2010,6,7,6,957
1,2010,7,3,15,1724
1,2010,7,6,16,1619
1,2010,9,2,4,103
1,2010,9,5,5,403
1,2010,10,1,14,1589
1,2010,10,4,15,1827
1,2010,10,7,16,2099
1,2010,12,3,4,280
1,2010,12,6,5,476
1,2011,1,1,22,1814
1,2011,1,4,23,1065
1,2011,2,1,1,385
1,2011,2,4,2,36
1,2011,2,7,3,31
1,2011,3,3,12,1048
1,2011,3,6,13,938
1,2011,4,2,22,1709
1,2011,4,5,23,1138
1,2011,5,2,1,799
1,2011,5,5,2,122
1,2011,6,1,11,1182
1,2011,6,4,12,1216
1,2011,6,7,13,1704
1,2011,7,3,22,1571
1,2011,7,6,23,1258
1,2011,8,3,1,766
1,2011,8,6,2,572
1,2011,9,2,11,944
1,2011,9,5,12,1290
1,2011,10,1,21,2384
1,2011,10,4,22,2005
1,2011,10,7,23,2465
1,2011,11,1,0,1373
1,2011,11,4,1,213
1,2011,11,7,2,81
1,2011,12,3,11,651
1,2011,12,6,12,1079
1,2012,2,1,8,1167
1,2012,2,4,9,382
1,2012,2,7,10,493
1,2012,3,3,19,1981
1,2012,3,6,20,2125
1,2012,5,2,8,1628
1,2012,5,5,9,735
1,2012,6,1,18,1817
1,2012,6,4,19,1875
1,2012,6,7,20,2496
1,2012,8,3,8,1300
1,2012,8,6,9,643
1,2012,9,2,18,1845
1,2012,9,5,19,1930
1,2012,11,1,7,1417
1,2012,11,4,8,1353
1,2012,11,7,9,554
1,2012,12,3,18,1695
1,2012,12,6,19,2040
1,2013,1,2,5,1176
1,2013,1,5,6,1155
1,2013,2,1,15,2269
1,2013,2,4,16,1907
1,2013,2,7,17,2055
1,2013,4,3,5,796
1,2013,4,6,6,950
1,2013,5,2,15,1996
1,2013,5,5,16,2624
1,2013,7,1,4,282
1,2013,7,4,5,503
1,2013,7,7,6,985
1,2013,8,3,15,2063
1,2013,8,6,16,2150
1,2013,10,2,4,148
1,2013,10,5,5,957
1,2013,11,1,14,2123
1,2013,11,4,15,2021
1,2013,11,7,16,2322
1,2010,1,1,16,1577
1,2010,1,4,17,1515
1,2010,1,7,18,1911
1,2010,3,3,6,1103
1,2010,3,6,7,795
1,2010,4,2,16,1637
1,2010,4,5,17,2180
1,2010,6,1,5,667
1,2010,6,4,6,1012
1,2010,6,7,7,1030
1,2010,7,3,16,1785
1,2010,7,6,17,1739
1,2010,9,2,5,365
1,2010,9,5,6,804
1,2010,10,1,15,1837
1,2010,10,4,16,1653
1,2010,10,7,17,2354
1,2010,12,3,5,638
1,2010,12,6,6,652
1,2011,1,1,23,1664
1,2011,2,1,2,103
1,2011,2,4,3,46
1,2011,2,7,4,65
1,2011,3,3,13,1381
1,2011,3,6,14,1364
1,2011,4,2,23,1453
1,2011,5,2,2,156
1,2011,5,5,3,72
1,2011,6,1,12,1034
1,2011,6,4,13,1694
1,2011,6,7,14,1773
1,2011,7,3,23,1414
1,2011,8,3,2,246
1,2011,8,6,3,220
1,2011,9,2,12,996
1,2011,9,5,13,1934
1,2011,10,1,22,2539
1,2011,10,4,23,1578
1,2011,11,1,1,634
1,2011,11,4,2,44
1,2011,11,7,3,30
1,2011,12,3,12,927
1,2011,12,6,13,1002
1,2012,1,5,0,874
1,2012,2,1,9,768
1,2012,2,4,10,731
1,2012,2,7,11,665
1,2012,3,3,20,1716
1,2012,3,6,21,2057
1,2012,4,6,0,923
1,2012,5,2,9,950
1,2012,5,5,10,706
1,2012,6,1,19,2192
1,2012,6,4,20,2008
1,2012,6,7,21,2371
1,2012,7,7,0,1153
1,2012,8,3,9,846
1,2012,8,6,10,649
1,2012,9,2,19,1873
1,2012,9,5,20,2249
1,2012,11,1,8,1254
1,2012,11,4,9,787
1,2012,11,7,10,730
1,2012,12,3,19,1632
1,2012,12,6,20,2053
1,2013,1,2,6,1658
1,2013,1,5,7,1432
1,2013,2,1,16,2234
1,2013,2,4,17,1802
1,2013,2,7,18,1818
1,2013,4,3,6,1045
1,2013,4,6,7,1338
1,2013,5,2,16,2166
1,2013,5,5,17,2223
1,2013,7,1,5,1077
1,2013,7,4,6,894
1,2013,7,7,7,1058
1,2013,8,3,16,1972
1,2013,8,6,17,2163
1,2013,10,2,5,1332
1,2013,10,5,6,1314
1,2013,11,1,15,2483
1,2013,11,4,16,2050
1,2013,11,7,17,2276
1,2010,1,1,17,1640
1,2010,1,4,18,1288
1,2010,1,7,19,1554
1,2010,3,3,7,1130
1,2010,3,6,8,582
1,2010,4,2,17,1647
1,2010,4,5,18,1699
1,2010,6,1,6,1380
1,2010,6,4,7,1384
1,2010,6,7,8,796
1,2010,7,3,17,1665
1,2010,7,6,18,1680
1,2010,9,2,6,882
1,2010,9,5,7,1233
